"","species","UCI","StationID","b.linear","SE.b.linear","pval.lin","AIC.linear","nobs.linear","r2.lin","min.year","max.year","b.poly","SE.b.poly","pval.b.poly","c.poly","SE.c.poly","pval.c.poly","AIC.poly","nobs.poly","r2.poly","pval.poly","vote","MOSout","UDI","organism.group","measure","Phylum","Class","Order","Family","Genus","origin","enter","DOI","lat","long"
"440","Rhizosolenia imbricata","MARSDND Rhizosolenia imbricata","MARSDND",0.0718796522418051,0.0324417227937931,0.0406517150975024,48.0976901760915,19,0.178424525890246,2000,2018,1.71610317628322,0.768802905619057,0.0402488404685258,-0.861082451425337,0.768802905619057,0.279232596118759,48.6635249875171,19,0.190541059109109,0.0718353837090851,"positive linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"441","Rhizosolenia imbricata","Bork_W_1 Rhizosolenia imbricata","Bork_W_1",0.245336003173451,0.167638237631982,0.177365193161544,50.1192772867945,11,0.102477953769612,2007,2018,2.90850415137981,2.10718846437852,0.204840715955915,-0.158938670654347,2.10718846437852,0.941727146292294,52.1114573955776,11,-0.00899475342248879,0.424537032570371,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"442","Rhizosolenia imbricata","DOOVBWT Rhizosolenia imbricata","DOOVBWT",0.139267485277333,0.0907703157292439,0.155968209095033,39.8346504919579,12,0.109602206570863,2007,2018,1.66539690198218,1.06475185668297,0.152228460091323,1.25652662700079,1.06475185668297,0.268205980971383,40.1081424937299,12,0.143243994021754,0.202153571420859,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"443","Rhizosolenia imbricata","BOCHTVWTM Rhizosolenia imbricata","BOCHTVWTM",-0.108632272449716,0.0958698257675902,0.294476326527634,28.8728300284449,9,0.0342791049793922,2007,2018,-1.10783615405406,0.950731032931603,0.288144582648433,-1.12593433237305,0.950731032931603,0.281084263153149,28.9822741494622,9,0.0867919046700936,0.321286922324684,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"444","Rhizosolenia imbricata","ROTTMPT3 Rhizosolenia imbricata","ROTTMPT3",0.145870593900688,0.0681612893573889,0.0471435611092428,76.3100858099848,19,0.165892076275423,2000,2018,3.48261269652765,1.56321840172118,0.0405895236028565,2.43329761870902,1.56321840172118,0.139123841701043,75.6308867946362,19,0.230318381974248,0.0480030395051333,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"445","Rhizosolenia imbricata","DANTZGT Rhizosolenia imbricata","DANTZGT",0.092590972179508,0.0573870810477011,0.125055000598813,69.7718973963626,19,0.0817829822394781,2000,2018,2.21057916248516,1.23195223095047,0.0916696868251231,2.76198371287535,1.23195223095047,0.0394886496303041,66.581312829828,19,0.257613701296992,0.0359599769639416,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"446","Rhizosolenia imbricata","TERSLG10 Rhizosolenia imbricata","TERSLG10",0.175512715450659,0.0548673177678744,0.00526047550701028,68.0656463752167,19,0.339029612812054,2000,2018,4.19030864881978,1.24579926659773,0.00395271159686777,2.08296461674582,1.24579926659773,0.113964757112124,67.0060469754108,19,0.402172582207856,0.00635896525384323,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"447","Rhizosolenia imbricata","Nney_W_2 Rhizosolenia imbricata","Nney_W_2",-0.0424868101517663,0.0203570108497705,0.0513724305727249,34.8728753112497,20,0.15011338862241,1999,2018,-1.09563260699928,0.533893449041199,0.0558832192479458,0.338740015845722,0.533893449041198,0.5342193006044,36.4048029957458,20,0.120935969034598,0.129892644988074,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"448","Rhizosolenia imbricata","JaBu_W_1 Rhizosolenia imbricata","JaBu_W_1",0.0226334581861641,0.038169544297774,0.561006473762433,56.5860745955685,19,-0.0373673915245292,1999,2018,0.574231937477015,0.857745598673019,0.51274370016511,2.04226202432536,0.857745598673019,0.0300346112728707,52.8234956970347,19,0.186152970320802,0.0750105038301168,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"449","Rhizosolenia setigera","DOOVBWT Rhizosolenia setigera","DOOVBWT",0.160310657601039,0.118271949044933,0.208312555873972,42.6146515902866,11,0.0772541726839818,2007,2018,1.9152077004988,1.3920738995829,0.20617019827186,-1.57021975173847,1.3920738995829,0.29202190187629,42.9911389724444,11,0.104354399674124,0.263575315724072,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"450","Rhizosolenia setigera","TERSLG10 Rhizosolenia setigera","TERSLG10",0.0447030545065371,0.0388460848987122,0.266733850013172,51.7084255002339,18,0.0187182499314493,2000,2018,1.05134048947382,0.834024723571074,0.226722954899168,1.7089523488114,0.834024723571074,0.0583720114096195,49.2662788033237,18,0.18220457072719,0.0865271948562313,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"451","Rhizosolenia setigera","JaBu_W_1 Rhizosolenia setigera","JaBu_W_1",0.00499198000992569,0.038589663262753,0.898506917386492,60.45523864838,20,-0.0545751433193247,1999,2018,0.128731153335006,0.928434246893451,0.891352772845083,1.78085313874884,0.928434246893451,0.072050492744071,58.5369340509423,20,0.0820559500323013,0.187649762106442,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"452","Rhizosolenia setigera","HUIBGOT Rhizosolenia setigera","HUIBGOT",-0.0945940944529799,0.0388124456736818,0.0260827436905741,54.9109239283767,19,0.215344181967824,2000,2018,-2.25840305128784,0.915815394265744,0.0253471226833505,1.08516734589457,0.915815394265744,0.253351620930802,55.3127715481684,19,0.233559927529076,0.0464093458071539,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"453","Rhizosolenia setigera","BOCHTVWTM Rhizosolenia setigera","BOCHTVWTM",0.0612605607389575,0.171448696720386,0.729094059948799,48.9583320774515,11,-0.0955696783543016,2007,2018,0.673612977750226,1.83358725569101,0.722868365070881,-2.25618970601374,1.83358725569101,0.253468590755799,49.0516912240432,11,-0.0363723921901449,0.472523366399761,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"454","Rhizosolenia setigera","GROOTGND Rhizosolenia setigera","GROOTGND",0.142465890297367,0.0569638800304233,0.0236272873621439,64.3187325919976,18,0.236124415642876,2000,2018,3.24333785046376,1.33934437959743,0.0285914226870917,0.0191496080374672,1.33934437959743,0.988780874657232,66.3184872829614,18,0.185210480940933,0.084170185949468,"positive linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"455","Rhizosolenia setigera","BOOMKDP Rhizosolenia setigera","BOOMKDP",0.19480157835189,0.090783652680628,0.0574722865517706,39.8381765711348,12,0.246800470271567,2007,2018,2.32948806709955,0.958376230187027,0.0379413770316688,1.87595985889512,0.958376230187027,0.0819815641750029,37.5819834438198,12,0.413009915732658,0.0368691097969439,"positive accelerating",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"456","Rhizosolenia setigera","Bork_W_1 Rhizosolenia setigera","Bork_W_1",0.12182414345789,0.0983687786422271,0.24383568093561,41.7640381066848,12,0.0462765287215441,2007,2018,1.45680487227465,1.23288191583208,0.267634402208593,-0.396604827329813,1.23288191583208,0.755033827021858,43.6268467225065,12,-0.0476466765588206,0.499793941785298,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"457","Rhizosolenia setigera","MARSDND Rhizosolenia setigera","MARSDND",-0.0211375688692732,0.0337521735625469,0.539464459061307,49.6024704988322,19,-0.034946754488576,2000,2018,-0.504652539962814,0.815838222415545,0.544906439836274,0.624071519327385,0.815838222415545,0.455439649932457,50.920019760517,19,-0.0608347968379603,0.625117812901827,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"458","Rhizosolenia setigera","ROTTMPT3 Rhizosolenia setigera","ROTTMPT3",-0.0822769197053652,0.0920281356568568,0.383782941672982,87.7183528498835,19,-0.0112752028167995,2000,2018,-1.96433453470527,2.23924627885497,0.393343141300716,1.35600518570082,2.23924627885497,0.553298508236683,89.2878037905882,19,-0.0504054752498297,0.577611239280447,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"459","Rhizosolenia setigera","DANTZGT Rhizosolenia setigera","DANTZGT",-0.132218275153103,0.0869446965482172,0.146712231569283,85.5591127465641,19,0.067965030296032,2000,2018,-3.15666805384124,1.96934692056802,0.128512000613163,3.34621547451203,1.96934692056802,0.108647268914849,84.4071844448197,19,0.161089527243127,0.0956103149682313,"negative to positive",TRUE,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"460","Rhizosolenia setigera","Nney_W_2 Rhizosolenia setigera","Nney_W_2",-0.05475471517198,0.0214409745185419,0.0199430966463988,36.9480122072553,20,0.225172837107157,1999,2018,-1.41199235986622,0.567000237499163,0.023408388741372,-0.193586206890164,0.567000237499163,0.736969886645284,38.8113404828436,20,0.185181966543982,0.0681436821830382,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"461","Rhizosolenia setigera","WeMu_W_1 Rhizosolenia setigera","WeMu_W_1",0.0388721702852051,0.111421098818047,0.734416332051578,44.7542759386981,12,-0.086772392481135,2007,2018,0.464843547920763,1.12352241112871,0.688751404203243,2.5282883794432,1.12352241112871,0.0509763479147762,41.3975901685561,12,0.227263964660489,0.127047011414827,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"462","Scenedesmaceae","DOOVBWT Scenedesmaceae","DOOVBWT",-0.000781795692431212,0.0312498460925317,0.980533129273369,14.2430218100836,12,-0.099931157555154,2007,2018,-0.00934891673797339,0.357230618271357,0.979692412576308,-0.497942956450934,0.357230618271357,0.196803784539659,13.8973707384912,12,-0.00515040479918283,0.414824064815258,"no",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"463","Scenedesmaceae","HUIBGOT Scenedesmaceae","HUIBGOT",0.0476448017889874,0.0296705485608748,0.126733339882582,44.7046545181831,19,0.0806277120902761,2000,2018,1.1375040520287,0.730104534076128,0.138790857830606,-0.0408237441527252,0.730104534076128,0.956101870333335,46.7009421865487,19,0.0233577848333614,0.322599553230037,"no",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"464","Scenedesmaceae","DANTZGT Scenedesmaceae","DANTZGT",-0.00621228653922218,0.0303107062935738,0.840042348257673,45.5158051879158,19,-0.0562136904114559,2000,2018,-0.148316308293751,0.741208080777632,0.843922957105333,0.335185608322847,0.741208080777632,0.657184603452568,47.2745018512518,19,-0.108064688073944,0.885728746558242,"no",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"465","Scenedesmaceae","BOOMKDP Scenedesmaceae","BOOMKDP",0.0479472631950325,0.0444014545010009,0.308292589744958,18.1959269810583,11,0.016337954808513,2008,2018,0.50287513884493,0.415970839429043,0.261208417575196,-0.753339469392112,0.415970839429043,0.107719253429515,16.4165740767074,11,0.215153712153456,0.155416950038169,"no",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"466","Scenedesmaceae","BOCHTVWTM Scenedesmaceae","BOCHTVWTM",0.000393400670008091,0.0550718904227126,0.994475359488829,19.4262879641358,10,-0.124992824205602,2007,2017,0.0037815607431062,0.332345246497644,0.991239034283644,-1.21192237140927,0.332345246497644,0.00821512533665437,10.7804021987688,10,0.556598911433978,0.0240870159087021,"positive to negative",TRUE,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"467","Scenedesmaceae","GROOTGND Scenedesmaceae","GROOTGND",0.00925087510293949,0.022046849407725,0.680357030368593,28.9327257506506,18,-0.050935453033339,2000,2017,0.203624348709757,0.491107921858189,0.684287257647483,0.387504737665091,0.491107921858189,0.442381211763799,30.200709665099,18,-0.0763241123376424,0.679032490566597,"no",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"468","Scenedesmaceae","MARSDND Scenedesmaceae","MARSDND",0.0488328237940788,0.0162451465585579,0.00837410937540639,18.593824739628,18,0.320977897525721,2000,2018,1.0946010557692,0.369763996104681,0.009728214635113,0.265854680000953,0.369763996104681,0.483201513311226,19.9839474651063,18,0.299839125839385,0.026996118083236,"positive linear",NA,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,"Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"469","Scenedesmus sp.","Nney_W_2 Scenedesmus sp.","Nney_W_2",-0.210612530316555,0.0536533445955396,0.00108988318274885,68.3724592315088,19,0.444598939540144,1999,2018,-5.18376216017609,1.07800561726067,0.000192891892103338,3.32450525925819,1.07800561726067,0.00711517905602175,61.5087913451976,19,0.629887775196759,0.000137229430496524,"negative to positive",TRUE,"HLH001","phytoplankton","biomass","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"470","Skeletonema costatum","Nney_W_2 Skeletonema costatum","Nney_W_2",-0.0734671125827877,0.0485815467137219,0.147830756131225,69.6656111310499,20,0.0634340748759196,1999,2018,-1.89454006549936,1.26854191302185,0.153639932929594,0.945948849651054,1.26854191302185,0.466036613429553,71.0218883748727,20,0.0397514178732045,0.275214592518057,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"471","Skeletonema costatum","WeMu_W_1 Skeletonema costatum","WeMu_W_1",0.108787443993863,0.150326808368104,0.487648593134596,46.832576777424,11,-0.0500117961922917,2007,2018,1.23863170717617,1.46100436652898,0.421191433349022,-3.0478856681046,1.46100436652898,0.07043763272178,44.0543873609855,11,0.234936484502726,0.14032980279846,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"472","Skeletonema costatum","JaBu_W_1 Skeletonema costatum","JaBu_W_1",-0.00976616498888838,0.0471374425597356,0.838191299029672,68.4585664294783,20,-0.0530443039944013,1999,2018,-0.251845896854577,1.24888206542216,0.842578143915027,0.285647880218668,1.24888206542216,0.821813132769166,70.3971148776096,20,-0.11156745693663,0.954695166832399,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"473","Skeletonema costatum","Bork_W_1 Skeletonema costatum","Bork_W_1",-0.0292281264093226,0.201373273881688,0.887795707772459,51.4574639021071,11,-0.108516346985746,2008,2018,-0.306547175935341,2.17193748085439,0.891248672986186,-1.55151026859971,2.17193748085439,0.495326682965253,52.7772882736477,11,-0.172304400150675,0.773609026167281,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","NLWKN","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"474","Skeletonema sp.","GROOTGND Skeletonema sp.","GROOTGND",0.0672902514928266,0.110219549425761,0.55009781722524,87.5223079669818,18,-0.038312273713399,2000,2018,1.50832932860116,2.46417057918565,0.54963546257822,2.56512736245061,2.46417057918565,0.314378214379891,88.2667889593419,18,-0.0329141160742956,0.498653793677981,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"475","Skeletonema sp.","DOOVBWT Skeletonema sp.","DOOVBWT",-0.0161061694348479,0.0815374917678882,0.847801366793217,34.4323304193404,11,-0.106314814308232,2007,2018,-0.192418022536945,0.90881967699009,0.837617521565922,1.39014325492794,0.90881967699009,0.164639962997654,33.6102679362943,11,0.0370305527637301,0.35221673000823,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"476","Skeletonema sp.","BOOMKDP Skeletonema sp.","BOOMKDP",0.104237468669934,0.0966950614796519,0.312461361539495,34.8470407172202,10,0.017691194920389,2007,2018,1.23379476715037,0.896149983016124,0.211000950624114,-2.20404480621723,0.896149983016123,0.0434997559144566,30.6190714595746,10,0.397769542849952,0.0703337643434997,"positive to negative",TRUE,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"477","Skeletonema sp.","ROTTMPT3 Skeletonema sp.","ROTTMPT3",-0.0136622417934246,0.0401200717647339,0.738176946969465,48.4206039785658,17,-0.0584836501641193,2000,2018,-0.30546107081171,0.913219876838026,0.742969625933354,0.627473564035941,0.913219876838026,0.503243360048283,49.8567855370298,17,-0.0970935394266303,0.751211061553985,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"478","Skeletonema sp.","TERSLG10 Skeletonema sp.","TERSLG10",0.129946887266372,0.0500168348514807,0.0201766442916281,56.7256756780253,17,0.264365491664863,2000,2018,2.97528798965007,1.16599764673963,0.0230408440944902,0.798972291244117,1.16599764673963,0.504389381939137,58.1648782530134,17,0.237396534974465,0.0589044073496828,"positive linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"479","Skeletonema sp.","DANTZGT Skeletonema sp.","DANTZGT",0.0325201363530569,0.03819670567718,0.409964399257836,40.3657647580917,15,-0.0200469879773801,2000,2018,0.695758671618309,0.692674877260439,0.334985876932714,-1.71002246516198,0.692674877260439,0.0295625396885362,36.2051664525947,15,0.267150671757706,0.0614338066870466,"positive to negative",TRUE,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"480","Skeletonema sp.","HUIBGOT Skeletonema sp.","HUIBGOT",-0.0363418379704139,0.0396224669364434,0.371865912769619,55.6958270109828,19,-0.00889729752710666,2000,2018,-0.867649489499442,0.868764480759044,0.332797559016804,1.77107027758332,0.868764480759044,0.0583676972256374,53.3085472579586,19,0.149071258620101,0.107133517228688,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"481","Skeletonema sp.","BOCHTVWTM Skeletonema sp.","BOCHTVWTM",0.230964103539746,0.194883654651623,0.266311539366699,51.7769426045713,11,0.0388823081955449,2007,2018,2.53965056248462,2.10329213144299,0.261737634306586,-2.43681146922983,2.10329213144299,0.280044561193526,52.0707402626522,11,0.0740959594358093,0.301039764290453,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"482","Skeletonema sp.","MARSDND Skeletonema sp.","MARSDND",0.0091419434199056,0.0429509168729921,0.833978284696684,58.76097128391,19,-0.0560093549082097,2000,2018,0.218260907656105,1.04462515862487,0.837134218219228,-0.645029347489626,1.04462515862487,0.545610248276984,60.3135179853178,19,-0.0958951219172512,0.81083366290874,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassiosirales","Skeletonemaceae","Skeletonema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"483","Surirella sp.","GROOTGND Surirella sp.","GROOTGND",0.0130854066467087,0.032559374351887,0.692769898124764,48.2352498261935,19,-0.0488582331381113,2000,2018,0.312409801786922,0.801154030046956,0.701715768055445,-0.0541213271999172,0.801154030046956,0.946977500087916,50.2298313580656,19,-0.114094107221261,0.9250279119169,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"484","Surirella sp.","BOCHTVWTM Surirella sp.","BOCHTVWTM",-0.0325411733461862,0.0904726141659219,0.729692860607166,28.3346415957903,9,-0.122118852200023,2007,2018,-0.341294705353188,0.870112373935872,0.708433583567288,1.32668875556184,0.870112373935872,0.178167054005579,27.3873152405506,9,0.0564550711298111,0.35438191013737,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Surirellales","Surirellaceae","Surirella","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"485","Thalassionema nitzschioides","DANTZGT Thalassionema nitzschioides","DANTZGT",-0.0142924783536302,0.0353298348621221,0.691522439612637,45.9995318366253,17,-0.0551545105076048,2000,2018,-0.337937429458579,0.846265712172647,0.695676887982688,0.664015027896751,0.846265712172647,0.445738610817715,47.2679136878392,17,-0.0829011844803276,0.685769510538315,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"486","Thalassionema nitzschioides","BOOMKDP Thalassionema nitzschioides","BOOMKDP",-0.148100277947625,0.0698879117947455,0.06011343109063,33.5600997490245,12,0.240888954492362,2007,2018,-1.7710217398235,0.819678555717445,0.0590069597000084,-0.968360209408545,0.819678555717445,0.267723253222144,33.8301074282764,12,0.269782408234651,0.0984826033517016,"negative linear",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
"487","Thalassionema nitzschioides","MARSDND Thalassionema nitzschioides","MARSDND",-0.0447148203774277,0.0301650379491137,0.15767758315404,42.8420373933686,18,0.0657970006837421,2000,2018,-1.05861806047159,0.72991584795157,0.16755516544425,-0.41059799003096,0.72991584795157,0.582066676170772,44.4662621556,18,0.0241041421727569,0.325719374754216,"no",NA,"HLH001","phytoplankton","biomass","Ochrophyta","Bacillariophyceae","Thalassionematales","Thalassionemataceae","Thalassionema","Rijkswaterstaat NL","Helmut Hillebrand","10.1007/s12526-023-01382-9",NA,NA
